ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,target,prediction,prediction_proba
6506,F,Ship,5,1,254,5,medium,10,1020,0,M,F,0.49
2555,C,Ship,5,5,264,3,medium,23,2837,1,F,F,0.425
9323,C,Flight,5,2,159,3,low,5,4930,0,M,M,0.54
8835,A,Ship,5,4,252,5,low,2,1847,1,M,M,0.625
2047,D,Road,5,2,262,6,medium,10,3164,1,M,F,0.46
9675,A,Ship,6,5,268,4,medium,2,1462,0,M,F,0.39
5662,B,Ship,5,5,245,5,medium,4,4627,0,F,M,0.505
2129,C,Ship,4,1,238,4,low,22,3950,1,F,F,0.445
2273,C,Ship,5,5,234,6,low,52,2615,1,F,F,0.39
2875,D,Flight,5,2,193,2,low,1,2775,1,F,F,0.41
8916,F,Flight,7,4,270,4,medium,5,1735,0,F,M,0.605
5813,C,Ship,6,1,141,5,low,9,5113,0,F,F,0.465
7385,C,Road,3,3,275,4,medium,2,4086,1,M,F,0.5
2739,A,Flight,5,4,226,3,low,46,3149,1,F,F,0.435
9666,F,Ship,7,5,289,4,low,10,1074,1,F,M,0.6
8051,C,Ship,6,1,295,4,low,10,1600,0,M,F,0.465
5857,D,Ship,3,4,203,2,low,9,5735,0,M,F,0.485
5711,C,Ship,4,1,134,3,medium,7,4933,1,M,M,0.57
462,F,Ship,3,4,220,7,low,43,2620,1,M,F,0.45
121,D,Road,4,2,183,3,low,33,2741,1,F,M,0.58
4262,F,Flight,5,1,171,4,medium,9,4418,1,F,M,0.575
3305,C,Flight,5,4,186,2,low,3,4213,0,M,M,0.635
9616,B,Ship,3,2,198,4,low,3,4172,1,F,M,0.53
2383,D,Ship,3,5,244,3,low,8,3154,1,F,M,0.665
571,D,Ship,2,2,236,3,medium,3,3416,1,M,M,0.575
9759,A,Ship,4,2,202,3,medium,7,5821,0,M,M,0.625
1210,B,Road,5,1,238,3,low,32,3832,1,M,F,0.385
1321,D,Ship,5,1,134,3,high,12,1775,1,F,M,0.525
515,C,Ship,4,2,174,3,low,9,1682,1,M,F,0.395
2320,B,Road,3,2,238,2,medium,32,3274,1,F,F,0.37
10979,C,Ship,4,1,253,5,low,2,1362,0,F,F,0.405
7704,F,Ship,5,5,269,5,low,6,1630,0,F,M,0.595
367,D,Ship,3,4,122,3,high,15,1354,1,F,M,0.52
6883,D,Ship,5,3,223,5,medium,10,1170,1,M,F,0.405
1993,D,Ship,4,2,172,3,low,1,1182,1,M,F,0.5
233,C,Ship,5,5,134,2,medium,53,1088,1,M,M,0.575
6282,F,Road,6,4,287,4,medium,9,1936,1,F,F,0.365
975,A,Flight,5,3,96,4,medium,12,1655,1,F,M,0.51
10917,A,Ship,5,1,224,5,low,1,1600,0,M,F,0.435
8371,D,Flight,3,3,163,3,medium,5,5362,0,M,F,0.445
8612,F,Road,4,5,234,5,low,1,1991,1,F,F,0.44
1606,B,Ship,5,2,140,4,high,58,1175,1,M,F,0.4
1192,B,Ship,4,5,171,3,low,21,1683,1,F,M,0.505
5440,B,Ship,4,5,198,6,medium,6,5380,0,F,F,0.49
3318,F,Ship,5,3,141,3,low,9,4857,0,M,M,0.555
1644,F,Flight,3,3,153,2,low,39,1328,1,F,F,0.48
4859,C,Ship,5,4,193,4,high,4,5757,1,F,M,0.555
8165,C,Ship,2,3,129,5,medium,3,5444,1,M,F,0.43
5369,C,Ship,3,4,175,2,medium,9,5643,1,M,F,0.375
2352,F,Ship,5,1,237,4,low,33,2605,1,M,M,0.575
155,C,Ship,3,3,162,3,medium,8,1869,1,F,F,0.47
7120,B,Flight,3,4,200,4,medium,8,4944,0,F,M,0.565
8171,C,Ship,3,3,179,2,low,5,5058,0,M,M,0.635
4415,C,Ship,3,3,262,2,medium,10,5032,0,F,M,0.6
2893,D,Flight,3,2,190,3,medium,18,2715,1,M,M,0.515
6992,F,Flight,4,5,138,2,low,10,4788,0,M,M,0.62
5833,D,Ship,4,3,251,3,high,8,5986,1,M,F,0.5
5785,D,Ship,7,2,284,4,low,6,1550,1,F,F,0.46
7103,C,Road,5,2,275,5,low,10,1924,0,F,F,0.38
6133,D,Ship,3,3,208,5,low,10,4258,0,F,M,0.505
7676,F,Flight,5,1,250,4,medium,4,1438,0,M,M,0.565
7663,D,Road,3,3,189,3,high,9,4278,1,M,M,0.63
10861,D,Ship,5,3,237,3,high,7,4208,1,M,F,0.485
9677,C,Ship,6,2,259,4,low,5,1771,1,M,F,0.435
2665,D,Ship,4,4,199,2,medium,25,3705,1,M,F,0.39
9811,D,Ship,3,1,232,2,low,3,4562,1,F,F,0.42
6874,B,Ship,5,2,240,6,medium,2,1852,1,F,F,0.47
4414,B,Ship,3,2,224,2,medium,3,4405,0,F,F,0.42
7227,A,Ship,4,1,193,3,medium,9,5354,0,F,F,0.435
9823,D,Ship,3,3,149,4,low,2,5282,0,F,F,0.44
9377,C,Ship,5,4,235,4,low,10,4880,0,M,F,0.495
5841,A,Ship,5,2,249,6,low,8,5633,0,M,M,0.535
7784,F,Road,6,5,244,3,low,9,5634,0,M,F,0.42
2346,F,Flight,4,5,216,3,low,20,3549,1,F,M,0.59
7610,F,Ship,3,3,203,3,high,3,5440,0,M,F,0.42
3249,A,Ship,4,3,148,3,high,7,5034,1,F,F,0.435
852,F,Ship,4,5,170,2,low,57,1533,1,F,F,0.325
3765,A,Ship,5,4,241,3,high,6,4157,0,M,M,0.52
7400,F,Flight,6,5,305,4,low,7,1099,1,F,F,0.43
10835,C,Flight,2,4,114,5,high,3,4423,0,M,M,0.56
3107,C,Ship,4,2,175,3,medium,34,1005,1,F,F,0.325
4123,D,Flight,4,1,218,2,low,7,4597,0,M,F,0.425
7581,A,Ship,4,4,149,3,medium,6,5508,0,M,M,0.51
10274,F,Flight,3,4,214,2,low,7,5256,1,M,F,0.5
6810,F,Ship,3,1,237,3,medium,4,5860,0,F,F,0.33
10595,C,Ship,3,2,183,2,medium,6,4313,1,F,M,0.52
10841,C,Ship,3,1,139,2,medium,2,4534,0,M,M,0.66
6011,C,Road,5,1,227,5,low,7,1620,1,M,M,0.57
321,A,Ship,3,4,224,2,medium,15,2701,1,F,M,0.53
4995,A,Ship,3,3,269,3,high,6,4260,1,F,F,0.5
7644,F,Ship,3,2,189,2,medium,4,4160,0,F,F,0.44
10238,F,Ship,5,1,233,3,low,9,5039,0,F,F,0.38
1635,A,Road,6,3,241,6,high,8,3878,1,F,M,0.615
545,C,Flight,4,2,180,3,low,47,1434,1,F,M,0.61
1780,B,Flight,3,2,169,2,medium,61,1511,1,M,M,0.51
9036,F,Road,5,5,210,3,medium,8,5906,1,M,F,0.385
1201,D,Ship,4,2,238,3,low,28,1915,1,F,M,0.585
3189,A,Ship,3,3,213,10,medium,2,4847,0,M,F,0.5
9068,F,Ship,4,2,184,2,medium,10,5959,0,F,F,0.435
8772,F,Flight,5,4,220,2,medium,8,5073,0,M,F,0.34
1021,D,Ship,3,4,166,3,medium,43,1095,1,M,F,0.42
3776,F,Ship,4,2,283,7,high,9,5252,1,F,M,0.64
9682,B,Ship,4,3,232,5,low,9,1856,0,F,F,0.425
1499,C,Road,4,5,162,2,medium,62,1650,1,M,F,0.47
6156,F,Road,4,5,159,2,low,3,5704,0,F,F,0.39
1506,F,Flight,4,2,229,4,low,32,3518,1,F,F,0.485
6431,C,Road,3,3,150,4,medium,1,4662,0,F,M,0.705
5513,C,Ship,6,5,266,4,medium,6,1312,1,F,M,0.575
10987,D,Ship,4,5,255,5,medium,5,1458,1,M,F,0.36
2766,F,Ship,5,5,226,3,low,50,2348,1,M,M,0.555
1774,B,Road,3,1,229,3,medium,2,3963,1,M,M,0.52
8958,F,Ship,5,3,182,4,medium,5,4770,1,M,F,0.49
4016,F,Ship,2,5,116,3,low,1,4091,1,F,F,0.49
907,D,Ship,2,5,113,5,low,43,1638,1,M,M,0.575
1426,B,Ship,5,2,239,2,medium,15,2471,1,F,M,0.545
4892,F,Ship,3,4,197,2,low,3,4865,0,F,F,0.47
3441,A,Flight,4,5,178,2,high,5,5403,0,M,M,0.545
1106,F,Flight,5,3,202,3,high,41,3536,1,M,M,0.64
6096,F,Ship,6,4,195,5,high,10,4225,0,F,F,0.48
8010,F,Ship,6,4,268,4,medium,3,1586,0,F,M,0.51
9031,D,Road,6,2,240,6,low,3,5967,1,M,F,0.375
17,C,Flight,3,4,143,2,medium,6,1194,1,F,M,0.605
3070,B,Ship,4,4,162,2,medium,8,1386,1,M,M,0.56
495,A,Ship,5,1,160,5,medium,16,1526,1,F,M,0.505
6673,D,Ship,3,5,153,4,low,10,5897,0,F,M,0.505
2491,D,Ship,4,5,268,2,high,32,3675,1,M,M,0.6
1222,B,Road,4,5,265,3,medium,41,3101,1,F,F,0.39
5403,A,Ship,4,5,142,2,medium,7,4594,1,F,F,0.39
7629,A,Ship,4,4,255,3,high,3,5616,0,F,F,0.41
2037,A,Road,4,2,172,2,low,23,1019,1,M,M,0.65
3350,F,Ship,3,5,186,2,medium,4,4352,0,M,M,0.705
7529,C,Road,3,3,140,2,low,3,5713,0,F,M,0.565
7788,F,Road,4,4,246,3,medium,5,5029,1,M,F,0.49
3875,C,Ship,2,5,176,3,low,4,5463,0,F,M,0.51
10023,A,Ship,3,1,186,3,medium,4,5515,1,F,M,0.665
576,F,Ship,4,2,179,4,low,1,1063,1,M,F,0.465
761,C,Ship,5,3,235,2,medium,12,3358,1,F,F,0.46
10958,F,Flight,4,3,229,4,low,7,4829,0,F,M,0.52
9760,B,Ship,4,5,135,3,low,6,4557,0,F,M,0.52
9622,B,Ship,3,2,158,2,medium,8,5907,0,F,M,0.63
671,C,Road,4,3,244,3,medium,1,3982,1,M,F,0.45
8032,B,Ship,5,2,263,5,medium,10,1059,0,F,F,0.43
10493,C,Ship,4,1,153,3,medium,5,5952,0,M,M,0.545
400,B,Road,3,1,220,2,high,40,3773,1,F,M,0.56
3496,B,Ship,4,1,134,2,medium,7,5967,0,F,F,0.46
8428,B,Ship,2,2,271,4,medium,9,4066,0,M,F,0.475
990,F,Ship,3,2,182,2,low,40,2592,1,F,F,0.44
3809,C,Ship,4,1,204,2,low,7,5795,0,M,M,0.64
10895,C,Ship,3,2,248,3,medium,8,5171,0,M,M,0.51
6349,D,Ship,6,5,250,2,low,7,4724,0,F,F,0.48
5024,F,Ship,6,5,274,4,low,6,1066,0,M,F,0.49
9888,F,Ship,5,2,243,5,medium,4,1385,0,F,M,0.55
8340,F,Road,5,1,291,4,low,3,1663,1,F,F,0.415
4172,F,Ship,3,2,159,2,medium,3,4876,0,F,F,0.485
2379,A,Ship,5,1,219,3,low,14,2447,1,M,M,0.53
2301,A,Ship,4,1,251,3,low,33,2502,1,F,F,0.43
4493,C,Ship,4,4,252,4,medium,4,4832,0,F,M,0.565
5326,B,Road,4,2,252,6,medium,2,5476,0,M,F,0.345
4872,F,Ship,4,4,261,2,medium,9,5306,1,F,M,0.615
5596,B,Road,5,1,113,3,medium,6,5509,1,F,F,0.49
8369,C,Flight,4,4,147,3,medium,9,4534,1,M,F,0.405
1846,B,Ship,4,4,201,10,medium,17,2059,1,M,F,0.37
3114,F,Ship,2,5,151,3,low,34,1652,1,M,F,0.39
1486,B,Road,3,4,149,2,medium,37,1080,1,F,F,0.46
3110,F,Ship,4,2,265,4,medium,40,2637,1,F,F,0.38
3931,D,Ship,4,5,117,5,medium,1,4378,0,F,F,0.455
3832,B,Flight,6,1,134,3,medium,10,1278,1,M,F,0.5
4510,B,Road,6,5,154,2,high,7,4359,1,M,F,0.39
10691,C,Flight,3,3,159,2,medium,6,5269,0,F,M,0.675
6786,F,Ship,4,3,189,2,low,7,4765,0,F,M,0.515
580,B,Ship,2,5,201,3,medium,29,3894,1,F,F,0.49
5295,A,Ship,5,3,229,2,medium,10,5149,0,M,F,0.49
4663,D,Flight,5,2,279,4,low,8,4418,1,F,M,0.665
8082,F,Flight,5,4,142,3,low,8,5468,1,F,M,0.545
6105,A,Ship,5,2,171,6,medium,5,5981,1,F,M,0.575
250,B,Road,5,5,161,5,high,54,1511,1,F,F,0.41
5908,B,Flight,4,3,96,4,medium,1,4984,1,M,F,0.41
6956,F,Ship,5,2,257,3,low,2,4677,1,F,M,0.74
2677,D,Ship,5,3,209,4,medium,7,2675,1,F,F,0.465
8047,D,Ship,6,2,256,4,low,6,1507,0,F,F,0.4
10056,F,Ship,3,5,171,3,medium,5,4075,1,M,F,0.5
7984,B,Ship,6,3,250,2,medium,1,4747,0,F,F,0.47
2830,B,Ship,3,4,172,3,low,56,1103,1,M,F,0.4
5009,C,Ship,3,2,262,7,high,5,5985,1,M,M,0.545
7424,F,Ship,4,2,184,3,low,3,1705,1,M,M,0.615
5425,D,Ship,4,1,229,4,low,3,4352,1,F,M,0.585
6266,F,Ship,4,4,217,6,medium,9,1974,0,M,F,0.45
8963,C,Ship,4,3,185,5,low,9,5648,0,F,M,0.665
8012,F,Ship,5,3,254,6,low,7,1064,0,M,M,0.615
1482,F,Road,4,4,174,3,low,49,1141,1,M,M,0.53
5408,F,Ship,3,3,192,3,low,1,4180,1,F,F,0.4
8799,A,Ship,3,5,268,3,low,6,4172,1,F,M,0.525
14,F,Flight,4,4,275,3,high,29,2602,1,M,M,0.56
776,F,Ship,3,1,270,3,medium,61,3582,1,F,F,0.34
8777,C,Flight,3,1,101,3,medium,7,4275,1,M,F,0.34
7723,D,Ship,7,4,308,5,medium,7,1563,1,F,M,0.515
4349,C,Ship,3,2,139,5,low,8,4595,0,M,F,0.36
9540,F,Ship,5,4,275,2,medium,7,5292,0,M,F,0.435
7057,D,Ship,3,1,226,2,low,4,4804,0,M,M,0.535
7933,D,Road,3,3,188,5,low,6,5713,0,F,F,0.415
8072,F,Road,4,1,241,2,low,3,5672,0,M,F,0.31
4364,F,Road,4,2,231,3,high,3,5112,0,M,F,0.475
2981,C,Ship,3,3,200,3,low,4,3791,1,M,M,0.585
6627,A,Ship,3,3,209,2,medium,1,5098,1,M,F,0.44
2450,F,Road,4,5,225,4,low,48,2767,1,M,F,0.445
10960,B,Flight,4,2,227,10,low,10,4619,0,F,M,0.605
4973,C,Ship,3,5,239,6,low,8,5791,1,F,M,0.565
4165,D,Ship,5,4,157,4,low,9,4840,0,M,M,0.58
6042,F,Flight,6,4,253,4,low,7,1485,0,F,F,0.405
2877,A,Flight,4,5,270,3,low,30,2720,1,M,M,0.515
7658,F,Road,5,2,146,7,low,9,5631,0,F,F,0.415
7224,F,Ship,3,3,260,2,low,6,5044,0,M,F,0.485
239,C,Ship,2,3,140,3,low,23,1372,1,F,M,0.635
6186,F,Ship,3,5,157,2,medium,4,5991,0,F,M,0.605
5531,C,Ship,5,3,264,5,medium,5,1399,0,F,M,0.74
4329,A,Ship,3,4,213,2,medium,6,5374,1,F,F,0.485
279,A,Flight,4,3,171,3,low,24,1304,1,F,M,0.735
3330,F,Ship,4,5,168,2,high,2,5776,0,M,M,0.69
5983,D,Ship,4,3,269,2,medium,2,4158,0,M,F,0.45
2018,F,Ship,3,1,231,2,low,12,2123,1,F,M,0.505
5038,B,Ship,6,2,244,4,medium,1,1406,1,F,F,0.47
9892,B,Ship,4,4,272,2,low,1,4013,1,M,F,0.445
3463,D,Ship,3,4,271,2,medium,6,4218,0,M,M,0.575
6589,D,Flight,6,1,273,4,medium,6,1524,0,F,F,0.475
10544,F,Road,3,5,158,3,low,10,4861,0,M,F,0.475
7079,C,Ship,6,3,247,6,medium,3,4582,0,M,M,0.615
5282,F,Ship,5,2,136,2,low,3,1370,0,M,F,0.395
9974,F,Ship,3,5,115,2,low,10,4200,0,M,F,0.365
2547,A,Ship,3,5,190,10,medium,32,2931,1,M,M,0.58
5390,F,Ship,5,4,139,3,medium,6,5721,0,F,F,0.48
2443,D,Road,4,3,271,2,medium,22,2595,1,M,F,0.435
2565,A,Ship,4,2,252,3,medium,43,3273,1,F,F,0.4
8101,D,Ship,4,1,165,3,medium,10,4574,0,F,M,0.585
301,D,Ship,5,3,127,3,low,43,1446,1,F,F,0.365
2635,D,Ship,4,1,273,3,medium,25,3717,1,F,F,0.42
1386,F,Flight,3,5,166,2,low,45,1665,1,M,F,0.465
8523,A,Ship,3,5,233,2,medium,1,4913,0,M,F,0.395
1874,F,Ship,3,4,180,3,low,52,1727,1,F,M,0.655
9819,A,Ship,3,1,144,2,medium,8,5378,1,M,M,0.57
9172,B,Road,5,5,271,6,low,6,1450,1,M,F,0.46
9426,F,Ship,4,5,251,5,medium,10,1683,1,M,F,0.355
1146,F,Ship,5,1,186,10,low,64,2529,1,M,F,0.43
6372,F,Ship,3,3,249,2,medium,9,4034,1,M,M,0.515
9881,C,Flight,6,3,296,4,low,4,1650,0,F,F,0.485
1665,A,Ship,3,5,204,3,low,45,2513,1,F,F,0.345
8251,D,Ship,5,1,184,3,low,10,4674,1,F,M,0.555
4316,F,Ship,4,3,151,3,medium,6,5379,1,F,F,0.455
5883,A,Road,3,5,246,3,low,2,5556,1,F,M,0.505
5967,A,Ship,4,5,270,5,low,1,1187,1,F,M,0.665
9398,F,Ship,6,4,286,4,medium,1,1539,1,F,F,0.45
6425,C,Road,5,1,163,3,low,4,4200,0,M,M,0.545
5436,F,Ship,4,5,266,3,medium,4,5928,1,F,M,0.585
8892,F,Road,5,3,240,5,low,4,1389,0,M,F,0.495
4133,C,Ship,4,5,165,3,high,5,4735,0,M,F,0.405
4883,C,Ship,4,3,181,4,low,8,5106,0,F,F,0.495
2715,A,Road,4,4,225,3,low,51,2892,1,M,F,0.37
1070,F,Road,5,5,179,5,low,38,1437,1,M,M,0.58
9941,C,Ship,5,5,251,5,medium,10,1683,0,F,F,0.425
474,F,Ship,3,1,157,2,medium,39,1525,1,F,F,0.395
7381,D,Road,5,2,171,2,low,6,4236,0,M,M,0.645
7592,F,Ship,5,2,169,3,medium,3,5692,0,M,M,0.51
10639,D,Ship,4,3,163,4,medium,5,5593,0,M,F,0.47
9085,D,Ship,2,5,204,10,low,1,4709,0,F,M,0.545
9148,B,Ship,6,3,296,4,medium,7,1515,0,M,F,0.345
132,F,Road,3,4,144,3,low,50,1865,1,M,M,0.52
8167,D,Ship,3,1,133,3,low,5,5213,1,F,F,0.305
10675,D,Road,3,4,208,2,low,3,5811,1,F,F,0.495
5473,D,Road,4,1,241,3,low,4,4493,1,M,M,0.57
9656,F,Ship,6,3,244,5,medium,4,1121,1,F,F,0.455
1926,F,Flight,5,2,161,2,medium,59,1859,1,F,F,0.395
3990,F,Flight,3,4,212,3,low,8,5214,0,F,M,0.54
10146,F,Flight,7,5,254,4,medium,6,1014,0,F,M,0.525
7627,D,Ship,3,3,223,3,low,10,5243,1,M,F,0.315
10192,B,Ship,7,3,306,4,low,4,1630,0,F,M,0.76
8088,F,Flight,4,1,164,3,high,1,5492,0,F,M,0.785
8285,C,Ship,6,5,229,8,medium,2,4271,1,F,F,0.41
1894,B,Road,4,3,190,10,low,34,3935,1,M,F,0.4
3985,D,Flight,5,1,160,5,low,1,4672,0,F,F,0.45
2453,C,Road,4,3,135,2,high,24,1292,1,M,F,0.38
10939,D,Road,4,2,255,5,medium,2,1186,1,M,F,0.48
5381,C,Ship,4,5,228,2,low,4,4783,1,F,F,0.365
10629,A,Ship,3,3,228,2,low,5,4470,0,M,F,0.43
8395,D,Ship,3,4,249,3,high,10,5629,1,F,F,0.355
8538,F,Ship,3,4,251,10,medium,2,4336,1,F,M,0.53
3743,C,Ship,4,5,231,3,low,4,5089,1,M,F,0.39
2250,F,Ship,3,4,270,2,low,39,3690,1,M,F,0.45
4067,C,Ship,3,5,150,2,medium,10,5944,0,M,M,0.555
5624,F,Flight,2,1,226,2,medium,1,5576,0,F,F,0.36
8684,F,Ship,6,3,267,4,medium,2,5917,1,M,F,0.485
5862,F,Ship,3,2,224,3,low,7,5896,0,F,F,0.405
10704,F,Ship,4,3,259,5,low,6,1867,1,M,M,0.57
5242,B,Ship,3,4,247,3,low,6,4873,0,M,F,0.41
7197,A,Ship,4,2,235,6,low,6,1386,0,M,F,0.5
3946,B,Ship,3,4,238,2,medium,3,4930,0,M,M,0.57
7544,F,Flight,4,4,155,3,medium,6,5033,1,M,F,0.455
9605,C,Flight,4,2,134,3,medium,1,4064,1,F,F,0.475
8342,F,Road,6,4,285,4,medium,10,1422,0,F,M,0.575
9758,F,Ship,2,5,249,3,low,3,4169,0,F,F,0.415
2583,A,Road,5,4,230,2,medium,48,3743,1,F,F,0.485
4229,C,Road,6,5,220,3,medium,1,5508,0,M,M,0.515
5310,F,Ship,3,4,243,3,medium,8,5705,1,M,M,0.515
8950,B,Ship,5,1,241,3,low,7,5342,0,M,F,0.375
6353,C,Ship,3,2,253,2,medium,2,4567,0,F,M,0.56
9191,C,Flight,4,4,264,5,low,3,1782,0,M,F,0.49
5442,F,Ship,3,1,209,2,medium,3,4184,0,F,F,0.45
8236,B,Flight,4,3,211,8,medium,6,5583,0,F,M,0.55
7865,C,Ship,5,3,143,3,low,6,4761,1,M,F,0.47
6680,F,Ship,5,4,153,3,low,5,4711,1,M,M,0.605
9020,F,Road,4,1,241,3,low,6,5836,0,M,F,0.315
4085,C,Road,3,3,273,10,medium,10,5574,1,F,F,0.47
7647,A,Road,5,5,254,2,medium,6,4934,0,M,M,0.535
6916,B,Ship,5,3,262,5,low,10,1197,1,F,F,0.38
9447,A,Road,6,5,260,4,low,8,1347,1,F,M,0.53
4435,D,Ship,3,3,171,4,low,8,4502,0,M,F,0.455
6953,C,Ship,5,3,135,3,high,4,5858,0,M,M,0.53
5198,F,Road,3,1,221,10,medium,10,5473,0,M,F,0.37
3457,D,Ship,6,4,243,6,low,8,5218,0,M,F,0.4
10883,C,Ship,5,2,244,2,medium,4,4992,1,F,M,0.52
3608,F,Ship,5,5,258,4,medium,7,5478,0,M,M,0.585
10803,A,Road,4,5,229,5,low,3,1954,0,F,F,0.385
1696,B,Ship,5,5,150,5,medium,61,1091,1,F,M,0.585
6078,F,Ship,3,2,132,4,medium,3,4512,0,F,F,0.405
4064,F,Ship,3,5,193,3,medium,9,4982,0,F,M,0.52
6817,D,Ship,6,1,266,4,low,9,1287,0,M,F,0.44
6230,F,Ship,6,3,278,4,medium,4,1716,0,M,M,0.555
10665,A,Road,5,2,262,5,medium,1,1483,0,M,F,0.39
6475,D,Ship,3,1,147,8,medium,6,4575,0,M,M,0.565
952,B,Road,5,4,188,7,medium,48,2466,1,F,F,0.325
10181,C,Ship,5,5,263,5,medium,2,1417,0,M,M,0.61
10342,B,Ship,3,5,206,2,low,3,5113,1,M,F,0.445
8203,D,Road,3,3,255,2,low,10,5632,0,F,M,0.615
8092,B,Flight,3,4,184,3,low,2,4875,0,F,M,0.63
2231,C,Ship,4,3,158,2,low,46,1374,1,M,M,0.52
3640,B,Ship,5,2,259,2,medium,1,4607,0,M,F,0.42
615,A,Ship,5,4,182,4,high,20,2212,1,M,F,0.41
2126,F,Ship,3,1,152,2,low,25,1848,1,F,M,0.57
7119,A,Road,3,5,221,3,medium,8,4523,0,F,M,0.595
10540,B,Road,4,1,171,3,medium,10,5971,0,M,F,0.495
1862,F,Ship,5,1,256,7,low,50,3837,1,F,F,0.395
767,C,Ship,2,1,249,3,low,11,2534,1,M,M,0.62
3812,F,Road,2,5,147,2,medium,8,5499,0,F,M,0.525
1732,B,Ship,3,3,138,4,low,56,1440,1,M,M,0.53
3168,F,Flight,3,2,129,3,high,9,4342,1,M,M,0.635
9862,B,Flight,4,2,272,2,low,1,5703,1,M,M,0.595
3259,D,Ship,5,1,246,3,medium,10,4078,1,F,M,0.615
6936,F,Ship,4,2,169,6,low,6,4179,0,F,M,0.52
6023,C,Road,6,1,295,4,medium,6,1611,0,F,M,0.565
8519,C,Ship,4,4,161,3,low,2,5257,0,M,M,0.525
2796,F,Ship,3,2,102,4,medium,57,1220,1,M,F,0.4
661,D,Road,5,1,158,3,low,9,1483,1,M,M,0.59
5039,C,Ship,6,1,264,4,low,10,1960,0,M,M,0.515
4256,F,Flight,4,3,235,3,medium,6,4832,1,F,F,0.385
7587,A,Ship,5,1,238,6,medium,10,5508,0,M,F,0.485
6524,F,Ship,3,3,261,8,low,10,4145,0,M,M,0.605
667,D,Road,5,2,254,4,high,37,2608,1,M,M,0.59
4758,F,Ship,7,3,250,5,medium,4,1163,1,F,M,0.54
9500,F,Ship,2,2,156,4,high,9,4184,1,M,F,0.405
7384,B,Road,5,4,145,6,medium,6,4403,0,M,M,0.56
9083,C,Ship,5,5,167,3,medium,9,4319,1,M,F,0.385
7317,A,Ship,5,1,241,3,low,7,5134,1,F,M,0.515
4699,D,Ship,4,3,213,3,low,2,5722,0,F,M,0.61
2994,F,Road,4,5,201,4,medium,46,3498,1,M,F,0.42
5339,C,Flight,2,5,254,2,low,10,5718,1,M,F,0.41
4938,F,Flight,3,4,218,2,medium,2,5973,0,M,M,0.53
7485,A,Ship,5,2,232,5,medium,10,1916,0,F,M,0.575
1756,B,Road,5,3,160,3,high,25,1977,1,M,F,0.46
7337,C,Ship,3,3,268,2,high,5,5195,0,F,M,0.53
4073,C,Ship,5,3,243,2,low,9,4828,1,F,F,0.47
8218,B,Flight,5,3,171,3,medium,7,4994,0,F,M,0.63
9522,F,Ship,5,3,234,6,medium,8,5003,0,F,F,0.48
1847,C,Ship,3,5,241,10,medium,31,2724,1,F,F,0.37
5172,F,Ship,3,3,137,3,medium,1,5490,1,M,F,0.445
5234,F,Ship,3,5,221,10,medium,7,5743,1,F,M,0.535
9520,B,Ship,2,2,101,5,medium,6,4196,0,F,F,0.415
1387,D,Flight,3,1,180,3,low,29,1414,1,F,F,0.47
2367,A,Ship,5,4,200,3,medium,24,2078,1,M,F,0.405
9152,F,Ship,6,2,286,4,medium,6,1556,1,M,M,0.58
341,C,Ship,2,5,255,5,medium,53,3775,1,F,F,0.44
1244,F,Flight,6,3,171,5,high,61,1947,1,M,F,0.38
8556,F,Ship,7,4,287,4,low,9,1667,1,M,F,0.485
10805,C,Road,4,3,268,5,medium,7,1932,1,M,F,0.44
1749,A,Ship,4,1,147,3,low,11,1434,1,M,M,0.675
6703,D,Road,6,4,116,3,low,6,4649,0,M,F,0.475
2911,D,Ship,3,2,144,3,medium,48,1867,1,F,F,0.37
9634,B,Ship,2,4,181,5,medium,9,1368,0,F,F,0.48
3317,C,Ship,3,5,132,2,low,10,4462,1,M,F,0.235
4134,F,Ship,3,4,124,4,medium,10,5011,0,F,M,0.57
2008,B,Ship,4,3,154,3,medium,52,1432,1,M,M,0.6
3102,F,Ship,3,2,225,3,low,59,3488,1,F,F,0.49
6455,C,Flight,5,5,131,5,low,1,5299,1,F,M,0.605
10383,A,Ship,4,3,207,2,medium,5,4286,0,M,F,0.48
1160,F,Ship,3,4,266,2,high,55,2779,1,F,M,0.68
6260,F,Ship,6,3,306,4,low,10,1372,1,M,F,0.425
9239,C,Ship,4,3,257,3,medium,1,5717,1,M,F,0.47
1418,F,Ship,3,3,166,2,low,45,1791,1,F,F,0.285
10415,C,Flight,4,5,259,5,medium,2,1066,1,M,M,0.54
9410,F,Ship,7,1,264,4,medium,5,1238,0,F,M,0.55
4107,A,Flight,6,1,274,5,low,8,4292,1,F,M,0.665
1344,F,Road,4,5,218,3,low,25,2682,1,M,F,0.385
9232,B,Ship,4,3,235,3,medium,4,4739,0,F,F,0.485
6370,B,Ship,3,2,154,3,medium,1,5322,1,M,F,0.49
72,F,Ship,5,5,230,2,low,2,2229,1,F,F,0.46
10125,A,Road,6,2,269,6,medium,4,4423,0,M,F,0.42
9235,D,Ship,4,3,141,3,medium,3,4249,0,F,F,0.4
8283,A,Ship,3,1,155,3,medium,7,5709,0,F,M,0.59
6695,C,Road,5,3,261,4,medium,5,4623,1,F,F,0.4
