ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M
391,4,1,259,3,20,2154,1,False,False,True,False,True,False,True,False,True
392,4,1,178,3,63,1573,1,False,False,False,True,True,False,False,True,False
393,4,4,178,4,13,1614,1,False,False,False,False,True,False,False,True,False
394,5,4,169,2,20,1765,1,True,False,False,False,True,False,True,False,False
395,3,2,272,2,33,2321,1,False,True,False,False,True,False,True,False,True
396,4,4,183,3,29,3251,1,False,False,False,True,True,False,True,False,True
397,3,4,205,3,10,2728,1,False,False,True,False,True,False,True,False,False
398,2,1,123,4,53,1036,1,False,False,False,True,True,False,True,False,False
399,4,3,152,3,58,1453,1,False,False,False,False,True,False,True,False,True
400,3,1,220,2,40,3773,1,True,False,False,False,True,False,False,False,False
401,4,3,134,3,51,1965,1,False,True,False,False,True,False,True,False,True
402,3,2,217,2,19,2992,1,False,False,False,True,True,False,False,False,True
403,3,2,265,3,49,2791,1,False,False,True,False,True,False,True,False,False
404,4,2,249,5,36,3836,1,False,False,False,True,True,False,False,True,True
405,5,3,213,4,50,2003,1,False,False,False,False,True,False,False,True,False
406,2,2,124,3,56,1494,1,True,False,False,False,True,False,True,False,False
407,4,1,180,2,23,1193,1,False,True,False,False,False,False,True,False,True
408,4,5,193,3,65,2267,1,False,False,False,True,False,False,False,True,True
409,3,2,192,3,43,3339,1,False,False,True,False,False,False,False,True,True
410,2,5,166,3,3,1832,1,False,False,False,True,False,False,False,True,True
411,3,2,264,3,5,3861,1,False,False,False,False,False,False,False,True,True
412,3,4,200,2,14,3528,1,True,False,False,False,False,False,False,True,True
413,4,3,142,4,12,1396,1,False,True,False,False,False,False,False,True,True
414,4,1,215,2,32,3066,1,False,False,False,True,False,False,True,False,True
415,2,1,218,2,15,2745,1,False,False,True,False,False,False,True,False,True
416,3,2,115,3,27,1814,1,False,False,False,True,False,False,True,False,False
417,4,3,159,3,33,1330,1,False,False,False,False,False,False,True,False,True
418,5,5,133,3,63,1218,1,True,False,False,False,False,False,True,False,True
419,5,2,178,3,48,1517,1,False,True,False,False,False,False,True,False,True
420,4,2,134,2,43,1714,1,False,False,False,True,False,False,True,False,False
421,3,1,184,5,58,2544,1,False,False,True,False,False,False,False,True,False
422,4,2,251,2,24,2405,1,False,False,False,True,False,False,False,True,True
423,3,2,141,3,7,1933,1,False,False,False,False,False,False,True,False,True
424,4,4,229,2,45,3776,1,True,False,False,False,False,False,False,True,True
425,4,1,203,4,34,3813,1,False,True,False,False,False,False,True,False,True
426,4,3,158,3,57,1911,1,False,False,False,True,False,False,False,True,False
427,3,4,167,3,52,1755,1,False,False,True,False,False,False,False,True,True
428,5,4,197,4,40,3303,1,False,False,False,True,False,False,True,False,False
429,2,2,140,3,19,1806,1,False,False,False,False,False,True,True,False,False
430,5,1,205,2,27,3569,1,True,False,False,False,False,True,False,True,True
431,5,5,208,3,45,2018,1,False,True,False,False,False,True,True,False,False
432,4,2,96,3,22,1294,1,False,False,False,True,False,True,True,False,True
433,6,4,205,3,44,2064,1,False,False,True,False,False,True,True,False,False
434,4,2,215,3,48,2953,1,False,False,False,True,False,True,False,True,False
435,4,1,216,3,43,2643,1,False,False,False,False,False,True,True,False,False
436,3,1,112,2,22,1846,1,True,False,False,False,False,True,False,False,True
437,5,4,222,3,20,3632,1,False,True,False,False,False,True,True,False,False
438,5,2,186,3,15,2153,1,False,False,False,True,False,True,False,True,False
439,3,5,241,3,48,2841,1,False,False,True,False,False,True,False,True,True
440,3,3,172,3,58,1269,1,False,False,False,True,False,True,True,False,False
441,3,5,251,2,23,2426,1,False,False,False,False,False,True,False,False,True
442,5,3,190,3,45,2628,1,True,False,False,False,False,True,False,False,True
443,4,3,186,2,48,2805,1,False,True,False,False,False,True,False,True,False
444,4,4,207,2,35,2596,1,False,False,False,True,False,True,False,True,True
445,3,3,135,3,19,1366,1,False,False,True,False,False,True,True,False,False
446,4,4,189,2,18,2955,1,False,False,False,True,False,True,False,True,False
447,4,4,173,5,51,1691,1,False,False,False,False,False,True,False,True,False
448,3,4,194,3,3,2169,1,True,False,False,False,False,True,False,True,True
449,3,1,183,3,19,3018,1,False,True,False,False,False,True,True,False,True
450,4,3,140,2,22,1248,1,False,False,False,True,False,True,True,False,False
451,4,4,244,3,55,2782,1,False,False,True,False,False,True,False,True,False
452,2,3,189,4,34,3355,1,False,False,False,True,False,True,True,False,True
453,3,2,157,2,53,1390,1,False,False,False,False,False,True,False,True,True
454,4,1,275,10,23,2726,1,True,False,False,False,False,True,False,True,False
455,4,5,133,3,53,1467,1,False,True,False,False,False,True,True,False,False
456,4,1,149,3,54,1178,1,False,False,False,True,False,True,False,True,True
457,3,3,254,2,17,3153,1,False,False,True,False,False,True,False,False,True
458,3,4,145,8,15,1429,1,False,False,False,True,False,True,True,False,False
459,3,2,179,5,52,1991,1,False,False,False,False,False,True,True,False,False
460,5,2,168,3,26,1526,1,True,False,False,False,False,True,True,False,True
461,4,1,202,3,18,3940,1,False,True,False,False,False,True,False,True,False
462,3,4,220,7,43,2620,1,False,False,False,True,False,True,True,False,True
463,3,4,244,8,1,2703,1,False,False,True,False,False,True,True,False,True
464,4,2,186,7,40,3111,1,False,False,False,True,False,True,False,True,False
465,5,2,263,8,24,3139,1,False,False,False,False,False,True,False,True,True
466,3,2,294,4,15,1318,1,True,False,False,False,False,True,True,False,False
467,3,5,226,2,2,1043,1,False,True,False,False,False,True,False,True,False
468,4,4,173,5,2,1175,1,False,False,False,True,False,True,False,True,False
469,3,5,194,3,10,2277,1,False,False,True,False,False,True,False,True,False
470,3,5,183,3,2,3459,1,False,False,False,True,False,True,True,False,False
471,4,1,140,2,61,1770,1,False,False,False,False,False,True,True,False,True
472,4,3,244,3,8,3318,1,True,False,False,False,False,True,False,True,True
473,2,2,189,4,9,3413,1,False,True,False,False,False,True,True,False,True
474,3,1,157,2,39,1525,1,False,False,False,True,False,True,False,True,False
475,4,3,275,10,10,2093,1,False,False,True,False,False,True,False,True,True
476,4,5,133,3,59,1092,1,False,False,False,True,False,True,True,False,True
477,4,2,149,3,26,1863,1,False,False,False,False,False,True,False,True,True
478,3,4,254,2,41,3973,1,True,False,False,False,False,True,False,False,False
479,3,4,145,8,24,1594,1,False,True,False,False,False,True,True,False,False
480,3,5,179,5,56,1113,1,False,False,False,True,False,True,True,False,True
481,5,4,168,3,13,1317,1,False,False,True,False,False,True,True,False,False
482,4,5,202,3,46,3181,1,False,False,False,True,False,True,False,True,False
483,3,3,220,7,25,2141,1,False,False,False,False,False,True,True,False,True
484,3,2,244,8,50,3562,1,True,False,False,False,False,True,True,False,False
485,4,3,186,7,30,2062,1,False,True,False,False,False,True,False,True,False
486,5,5,263,8,9,2236,1,False,False,False,True,False,True,False,True,False
487,3,1,294,4,25,1498,1,False,False,True,False,False,True,True,False,False
488,4,1,139,3,56,1811,1,False,False,False,True,False,True,True,False,False
489,7,5,192,3,46,1550,1,False,False,False,False,False,True,True,False,True
490,3,3,235,3,5,3065,1,True,False,False,False,False,True,True,False,True
491,2,1,176,3,15,1996,1,False,True,False,False,False,True,True,False,False
492,5,4,224,3,34,2627,1,False,False,False,True,False,True,True,False,False
493,3,4,128,3,51,1524,1,False,False,True,False,False,True,False,True,False
494,5,4,226,5,47,2240,1,False,False,False,True,False,True,True,False,True
495,5,1,160,5,16,1526,1,False,False,False,False,False,True,False,True,False
496,3,1,197,5,45,2224,1,True,False,False,False,False,True,True,False,True
497,4,2,216,3,12,2273,1,False,True,False,False,False,True,True,False,False
498,4,4,199,2,9,3075,1,False,False,False,True,False,True,True,False,True
499,5,5,271,2,27,3957,1,False,False,True,False,False,True,True,False,True
500,5,1,201,3,47,2657,1,False,False,False,True,False,True,True,False,False
501,3,4,212,2,33,2021,1,False,False,False,False,False,True,True,False,True
502,3,2,177,3,10,1641,1,True,False,False,False,False,True,True,False,True
503,3,4,191,4,43,2903,1,False,True,False,False,False,True,False,True,False
504,3,2,174,3,30,1986,1,False,False,False,True,False,True,True,False,True
505,5,3,162,2,14,1045,1,False,False,True,False,False,True,True,False,False
506,3,1,219,2,39,2696,1,False,False,False,True,False,True,True,False,False
507,4,4,155,3,35,1421,1,False,False,False,False,False,True,False,True,False
508,5,3,230,3,3,2923,1,True,False,False,False,False,True,False,True,False
509,4,5,192,2,36,2497,1,False,True,False,False,False,True,False,True,False
510,5,2,235,3,14,2984,1,False,False,False,True,False,True,True,False,True
511,3,2,200,3,46,3642,1,False,False,True,False,False,True,True,False,True
512,5,2,172,3,65,1667,1,False,False,False,True,False,True,False,True,True
513,5,4,160,4,6,1603,1,False,False,False,False,False,True,True,False,False
514,5,3,250,5,12,2722,1,True,False,False,False,False,True,True,False,True
515,4,2,174,3,9,1682,1,False,True,False,False,False,True,True,False,True
516,3,2,204,3,54,3608,1,False,False,False,True,False,True,False,False,False
517,3,5,274,3,51,3476,1,False,False,True,False,False,True,False,True,False
518,5,5,262,2,62,3744,1,False,False,False,True,False,True,False,True,False
519,4,5,138,3,23,1785,1,False,False,False,False,False,True,False,True,True
520,3,1,215,3,2,3873,1,True,False,False,False,False,True,False,True,False
521,3,1,145,2,34,1773,1,False,True,False,False,False,True,True,False,False
522,4,5,149,2,56,1141,1,False,False,False,True,True,False,False,True,True
523,6,5,212,2,38,2359,1,False,False,True,False,True,False,False,True,True
524,3,1,155,3,47,1193,1,False,False,False,True,True,False,False,True,False
525,5,2,154,3,40,1238,1,False,False,False,False,True,False,True,False,True
526,3,3,249,3,51,2173,1,True,False,False,False,True,False,False,True,True
527,5,1,206,2,2,3490,1,False,True,False,False,True,False,True,False,True
528,4,5,235,3,22,2015,1,False,False,False,True,True,False,False,True,False
529,5,5,261,3,8,3257,1,False,False,True,False,True,False,False,True,False
530,6,1,243,4,22,3537,1,False,False,False,True,True,False,False,False,False
531,3,2,237,2,26,3103,1,False,False,False,False,True,False,False,False,True
532,2,4,179,2,19,1900,1,True,False,False,False,True,False,True,False,False
533,4,3,192,3,43,3498,1,False,True,False,False,True,False,True,False,False
534,3,1,141,3,39,1838,1,False,False,False,True,True,False,False,True,False
535,3,2,245,3,61,2188,1,False,False,True,False,True,False,True,False,False
536,4,4,177,4,32,1774,1,False,False,False,True,True,False,False,True,False
537,2,3,154,4,17,1897,1,False,False,False,False,True,False,False,False,False
538,4,4,228,3,12,3359,1,True,False,False,False,True,False,False,True,False
539,3,3,207,6,24,3702,1,False,True,False,False,True,False,False,False,False
540,4,4,266,4,33,2701,1,False,False,False,True,True,False,False,True,False
541,3,3,172,3,42,1707,1,False,False,True,False,True,False,False,True,False
542,4,3,142,3,35,1512,1,False,False,False,True,True,False,True,False,False
543,4,5,218,3,40,3200,1,False,False,False,False,True,False,True,False,False
544,3,3,231,2,46,2962,1,True,False,False,False,False,False,True,False,True
545,4,2,180,3,47,1434,1,False,True,False,False,False,False,True,False,False
546,3,1,168,3,46,1886,1,False,False,False,True,False,False,True,False,True
547,5,5,147,4,42,1642,1,False,False,True,False,False,False,False,False,False
548,5,4,245,5,6,3592,1,False,False,False,True,False,False,True,False,True
549,2,4,182,3,47,3792,1,False,False,False,False,False,False,False,True,True
550,3,4,176,3,8,1567,1,True,False,False,False,False,False,False,True,False
551,5,3,197,4,51,2917,1,False,True,False,False,False,False,False,True,False
552,3,5,233,3,52,3519,1,False,False,False,True,False,False,False,True,True
553,3,4,156,2,8,1145,1,False,False,True,False,False,False,True,False,True
554,2,3,257,4,52,2073,1,False,False,False,True,False,False,False,True,False
555,5,4,250,3,11,3373,1,False,False,False,False,False,False,True,False,False
556,5,4,189,5,3,3301,1,True,False,False,False,False,False,True,False,True
557,3,3,255,2,7,3311,1,False,True,False,False,False,False,False,False,True
558,2,3,198,2,28,3514,1,False,False,False,True,False,False,False,True,True
559,4,2,164,3,15,1489,1,False,False,True,False,False,False,False,True,True
560,5,2,271,3,32,3785,1,False,False,False,True,False,False,False,True,True
561,3,1,185,2,34,3299,1,False,False,False,False,False,False,False,True,False
562,2,5,157,6,17,1764,1,True,False,False,False,False,False,False,False,False
563,3,2,137,2,17,1673,1,False,True,False,False,False,False,False,True,True
564,3,3,229,3,14,2164,1,False,False,False,True,False,False,True,False,True
565,3,3,234,2,39,2449,1,False,False,True,False,False,False,False,True,False
566,4,3,216,2,52,3578,1,False,False,False,True,False,True,True,False,True
567,3,1,163,4,20,1940,1,False,False,False,False,False,True,True,False,False
568,5,2,268,3,19,2526,1,True,False,False,False,False,True,True,False,True
569,3,3,205,5,35,2988,1,False,True,False,False,False,True,False,True,True
570,4,5,265,2,18,2969,1,False,False,False,True,False,True,False,True,False
571,2,2,236,3,3,3416,1,False,False,True,False,False,True,False,True,True
572,4,1,132,3,63,1901,1,False,False,False,True,False,True,True,False,True
573,3,4,234,2,46,3108,1,False,False,False,False,False,True,False,True,True
574,4,3,108,6,22,1745,1,True,False,False,False,False,True,True,False,False
575,4,2,276,2,54,3706,1,False,True,False,False,False,True,True,False,True
576,4,2,179,4,1,1063,1,False,False,False,True,False,True,True,False,True
577,4,1,230,3,40,2225,1,False,False,True,False,False,True,False,True,True
578,3,2,210,3,43,2096,1,False,False,False,True,False,True,False,True,False
579,3,2,173,3,15,1992,1,False,False,False,False,False,True,True,False,False
580,2,5,201,3,29,3894,1,True,False,False,False,False,True,False,True,False
581,3,3,214,2,21,3342,1,False,True,False,False,False,True,True,False,True
582,4,2,216,2,22,3024,1,False,False,False,True,False,True,False,True,False
583,2,5,144,3,61,1313,1,False,False,True,False,False,True,False,True,True
584,5,5,182,3,27,3039,1,False,False,False,True,False,True,False,True,False
585,3,3,163,2,48,1369,1,False,False,False,False,False,True,False,True,False
586,3,3,234,3,8,2334,1,True,False,False,False,False,True,False,True,False
587,3,2,158,3,59,1307,1,False,True,False,False,False,True,False,False,False
588,3,5,194,2,4,3496,1,False,False,False,True,False,True,False,True,True
589,3,1,201,6,3,2497,1,False,False,True,False,False,True,False,True,False
590,3,2,178,2,59,1933,1,False,False,False,True,False,True,False,True,False
591,4,1,214,5,51,2669,1,False,False,False,False,False,True,False,True,True
592,3,3,281,2,55,3047,1,True,False,False,False,False,True,False,True,True
593,3,2,260,3,2,2176,1,False,True,False,False,False,True,False,True,False
594,3,2,200,2,46,3174,1,False,False,False,True,False,True,False,True,False
595,5,3,209,2,49,2581,1,False,False,True,False,False,True,False,False,False
596,3,1,185,3,61,3280,1,False,False,False,True,False,True,True,False,True
597,4,3,230,3,62,2236,1,False,False,False,False,False,True,True,False,False
598,3,4,134,3,31,1540,1,True,False,False,False,False,True,False,True,False
599,4,5,270,2,34,2821,1,False,True,False,False,False,True,True,False,False
